name,genotype,age,sex,weight,rotation,shift,thal file,CC file,mrsthal_exclude,mrscc_exclude,exclusion reason,,CrCH2,Ala,Asp,Cr,GABA,Glc,Gln,GSH,Glu,GPC,Ins,Lac,Lip09,Lip13a,Lip13b,Lip20,MM09,MM12,MM14,MM17,MM20,NAA,NAAG,PCh,PCr,sIns,Tau,tNAA,tCr, tCho,Glx,tLM09,tLM13,tLM20,,CrCH2_stdev,Ala_stdev,Asp_stdev,Cr_stdev,GABA_stdev,Glc_stdev,Gln_stdev,GSH_stdev,Glu_stdev,GPC_stdev,Ins_stdev,Lac_stdev,"Lip09_stdev,","Lip13a_stdev,","Lip13b_stdev,",Lip20_stdev,MM09_stdev,MM12_stdev,MM14_stdev,MM17_stdev,"MM20_stdev,",NAA_stdev,NAAG_stdev,"PCh_stdev,",PCr_stdev,"sIns_stdev,",Tau_stdev,"tNAA_stdev,",tCr_stdev, tCho_stdev,Glx_stdev,tLM09_stdev,"tLM13_stdev,",tLM20_stdev,,CrCH2_tCR,Ala_tCR,Asp_tCR,Cr_tCR,GABA_tCR,Glc_tCR,Gln_tCR,GSH_tCR,Glu_tCR,GPC_tCR,Ins_tCR,Lac_tCR,Lip09_tCR,Lip13a_tCR,Lip13b_tCR,Lip20_tCR,MM09_tCR,MM12_tCR,MM14_tCR,MM17_tCR,MM20_tCR,NAA_tCR,NAAG_tCR,PCh_tCR,PCr_tCR,sIns_tCR,Tau_tCR,tNAA_tCR,tCr_tCR,tCho_tCR,Glx_tCR,tLM09_tCR,tLM13_tCR,tLM20_tCR
FID_074_11 (E),KO,pnd70,F,20.4,0,0,11,21,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_074_21,KO,pnd70,F,20.4,0,0,11,21,N,N,inc,,2.634537,0,9.714029,8.50087,20.68789,0,39.13996,2.58949,60.89653,3.970895,23.57174,1.150477,0,0,0,0,19.8415,19.3413,0,20.81497,50.10822,16.17313,4.193096,5.007091,13.04033,0,54.0162,20.36622,21.5412,8.977986,100.0365,19.8415,19.3413,50.10822,,2.52187,1.121258,3.887612,5.590275,4.446811,2.374154,6.433093,2.234845,5.499847,2.058763,4.498117,3.98034,63.94104,23.93533,6.576422,8.767979,58.8988,25.30271,6.231651,12.83208,27.24611,1.838165,1.453573,1.977394,6.684605,0.2389467,5.843086,1.102444,0.8094494,0.2821525,4.591879,3.411156,2.708232,6.983358,,0.1223022394,0,0.4509511541,0.3946330752,0.9603870722,0,1.816981412,0.1202110375,2.826979463,0.1843395447,1.094263087,0.0534082131,0,0,0,0,0.9210953893,0.8978747702,0,0.966286465,2.326157317,0.7507998626,0.1946547082,0.2324425287,0.6053669248,0,2.50757618,0.9454542922,1,0.4167820734,4.643961339,0.9210953893,0.8978747702,2.326157317
FID_075_20(E),HET,pnd70,F,21.6,0,0,20,26,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_075_26,HET,pnd70,F,21.6,0,0,20,26,N,N,inc,,1.799826,0,6.79062,12.31854,27.07237,0,24.24938,2.329837,60.89083,5.247443,30.23825,0,0,0,0,0,37.32704,23.24539,55.88445,27.82752,99.68891,13.32709,9.109642,3.009601,12.99346,0,29.33877,22.43673,25.31199,8.257044,85.14021,37.32704,79.12983,99.68891,,2.279184,1.549682,3.681213,9.33162,5.570768,2.194577,6.848293,2.019725,6.015002,1.737025,4.554266,1.456179,73.97923,55.97741,10.41185,8.068091,83.98772,36.90791,30.92574,16.14246,26.49689,2.496597,2.795139,1.626131,9.40272,0.223282,5.493595,1.182876,0.983389,0.285777,4.714241,2.922708,2.280976,6.524522',,0.07110566968,0,0.2682768127,0.4866681758,1.069547278,0,0.9580194998,0.09204479774,2.405612123,0.207310567,1.1946216,0,0,0,0,0,1.474678206,0.9183548982,2.207825224,1.099380965,3.93840666,0.5265129292,0.3598943426,0.1189002129,0.5133322192,0,1.159085872,0.8864071928,1,0.32621078,3.363631623,1.474678206,3.126179727,3.93840666
FID_076_14(E),HET,pnd70,F,21.7,0,0,14,21,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_076_21,HET,pnd70,F,21.7,0,0,14,21,N,N,inc,,0,0,10.33193,7.043215,12.81197,7.276157,16.19077,0.3770822,40.43444,3.39287,11.40669,0.1503074,0,0,0,0,23.30951,9.142091,54.55916,5.182429,85.16424,7.266149,7.145591,2.471017,5.918371,0,35.02494,14.41174,12.96159,5.863887,56.62521,23.30951,63.70125,85.16424,,0.906026,1.529844,3.212157,1.565497,3.240257,3.754808,4.548666,1.357555,4.306669,1.271856,3.458025,3.168327,67.72897,63.21742,13.40766,7.298521,77.27321,39.07054,32.19668,16.34767,23.33797,1.249243,1.567191,1.136279,1.527685,0.2117601,4.434043,0.9499773,0.7221757,0.2234176,3.287854,2.785788,2.404586,5.821299,,0,0,0.7971190263,0.5433912815,0.9884566631,0.5613629964,1.249134558,0.02909227957,3.119558634,0.2617634102,0.8800378657,0.01159637051,0,0,0,0,1.798352671,0.7053217236,4.20929531,0.3998297277,6.570508711,0.5605908689,0.5512896952,0.1906415031,0.4566084099,0,2.702210146,1.111880564,1,0.4524049133,4.368693193,1.798352671,4.914616957,6.570508711
FID_077_16(E),HET,pnd70,M,26.5,0,0,16,22,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_077_22,HET,pnd70,M,26.5,0,0,16,22,N,N,inc,,0.4385091,0,2.014274,3.895316,13.85864,2.365959,7.473308,0.5639057,24.16468,2.166113,11.38181,0,0.2512385,6.591277,0,1.535569,20.96334,10.01116,32.45332,14.84969,74.33978,6.11019,6.258251,1.511862,3.167631,0,25.76542,12.36844,7.062947,3.677975,31.63798,21.21458,49.05576,75.87535,,2.289309,1.267751,3.382119,2.279682,6.22463,3.402361,7.041822,1.514891,6.777429,1.453111,4.107138,1.184491,56.42861,82.87907,14.60318,22.90966,65.29534,111.1604,57.1537,14.46319,31.3272,2.215096,2.783582,1.492724,2.548915,0.1833282,5.110465,1.48768,0.93126,0.2426713,4.054441,2.98628,8.299153,10.48456,,0.06208585453,0,0.2851888879,0.5515142617,1.962161121,0.3349818426,1.058100535,0.07984000163,3.421331068,0.3066868547,1.611481723,0,0.03557134154,0.933219094,0,0.2174119387,2.968072676,1.417419669,4.594869535,2.102477903,10.52532038,0.8651048918,0.8860679544,0.2140554077,0.4484857383,0,3.647970174,1.751172705,1,0.5207422624,4.47943047,3.00364423,6.945508723,10.74273246
FID_078_11(E),KO,pnd70,M,24.2,0,0,11,17,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_078_17(E),KO,pnd70,M,24.2,0,0,11,17,N,N,naa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_079_12(E),WT,pnd70,F,22.3,0,0,12,18,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_079_18(E),WT,pnd70,F,22.3,0,0,12,18,N,N,lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_080_15(E),WT,pnd70,F,23.1,0,0,15,21,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_080_21,WT,pnd70,F,23.1,0,0,15,21,N,N,inc,,0,0,7.518445,5.915907,14.0626,5.979959,5.567906,1.718534,32.37075,2.759674,8.529323,0,22.41057,4.166077,0,5.836926,3.928485,1.48091,35.8743,6.130103,88.55846,5.371584,2.664576,2.256014,2.996815,0,30.42314,8.036161,8.912722,5.015688,37.93866,26.33905,41.52128,94.39539,,1.148997,1.439288,3.269054,1.712965,3.202759,3.560296,4.181997,1.492119,4.453343,1.184468,3.431716,1.316041,252.6103,32.41109,12.6408,23.49473,236.9237,26.18061,62.27489,15.86966,32.41757,1.609907,1.498374,1.065881,1.619841,0.2107821,4.622382,1.026485,0.7459494,0.2199911,3.077717,8.034506,8.975749,10.28437,,0,0,0.8435632795,0.663759848,1.577812031,0.6709464292,0.6247144251,0.1928180863,3.631971243,0.3096331289,0.9569829509,0,2.514447326,0.4674303765,0,0.6548982455,0.4407727516,0.166156871,4.025066641,0.6877924612,9.936185601,0.6026872599,0.2989632124,0.2531228956,0.336240152,0,3.41345102,0.9016505844,1,0.5627560245,4.256686117,2.955219517,4.658653103,10.5910843
FID_081_19,HET,pnd30,F,16,0,0,19,27,N,N,inc,,0.9164992,0,1.19641,8.778582,37.60504,8.426515,10.85387,2.472822,47.9551,3.775138,26.76975,1.455984,6.03254,16.04549,0,33.53867,18.6872,21.3312,53.10497,24.40382,151.0091,8.110275,3.04941,3.069418,5.656554,0,43.73262,11.15969,14.43514,6.844556,58.80896,24.71974,90.48166,184.5477,,3.432339,2.650344,5.454477,2.951286,7.501893,5.391251,8.302405,2.31974,7.087129,1.591516,6.598555,7.13395,61.09147,172.8793,41.45448,40.49864,74.69508,220.6837,114.3097,30.35834,57.30245,2.632116,2.339609,1.791788,2.459308,0.3685394,7.228755,1.657215,1.13393,0.3664936,5.177917,11.26966,7.077133,17.87887,,0.06349084249,0,0.08288177323,0.6081397202,2.605103934,0.5837501403,0.7519061124,0.1713057165,3.32210841,0.2615241695,1.854484958,0.1008638642,0.4179065807,1.11155763,0,2.323404553,1.294563129,1.477727268,3.67886768,1.690584227,10.46121479,0.5618424899,0.2112490769,0.212635139,0.3918600027,0,3.029594448,0.7730919132,1,0.4741593085,4.07401383,1.712469709,6.268152578,12.78461449
FID_081_27 (E),HET,pnd30,F,16,0,0,19,27,N,N,lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_082_16,HET,pnd30,M,20.5,0,0,16,28,N,N,inc,,1.293074,0,5.849012,8.932278,21.40556,8.791829,7.255781,3.752942,47.56938,4.120029,25.22109,0,10.09955,3.905881,0,0,20.6006,12.45544,51.5888,29.53515,109.7576,11.66974,8.419929,2.624075,9.23899,0,32.79092,20.08967,18.17127,6.744104,54.82516,30.70015,67.95012,109.7576,,2.653501,1.591244,3.940977,2.805225,6.244017,4.637202,7.684281,2.155199,7.046262,1.97123,5.256404,1.626209,8.61313,45.8289,9.727723,8.527014,13.88742,35.36454,39.02237,16.49081,28.33493,2.290623,2.815126,1.911604,3.185844,0.2476108,6.133047,1.391468,1.026864,0.3169767,5.034499,7.777548,3.255316,7.013294,,0.07116035368,0,0.3218824001,0.4915604688,1.17798921,0.4838312897,0.3992996087,0.2065316293,2.617834637,0.2267331342,1.387965178,0,0.555797696,0.2149481572,0,0,1.133690711,0.685446862,2.839031064,1.625376212,6.040172206,0.6422082771,0.4633649162,0.1444079032,0.5084394211,0,1.804547508,1.105573248,1,0.3711410375,3.01713419,1.689488407,3.739426028,6.040172206
FID_082_28,HET,pnd30,M,20.5,0,0,16,28,N,N,inc,,0.04277032,0,2.920026,3.247581,7.419047,4.315394,5.757743,0,25.41494,2.183186,13.15698,0,9.041795,2.360652,0,0,0.06476173,11.97712,14.91659,11.04579,37.39465,5.655747,1.495004,1.212563,3.24782,0,20.40887,7.150751,6.495401,3.395749,31.17269,9.106557,29.25436,37.39465,,1.808041,1.186542,2.809894,1.405948,4.854361,3.369053,5.333703,0.9626518,4.932851,1.260284,3.903397,1.100503,99.19059,39.70294,8.415086,5.883184,92.03641,33.65152,39.24587,12.55306,18.83324,1.762261,1.45784,1.265684,1.307589,0.1722629,4.572909,0.878475,0.6397359,0.2184687,3.080018,2.476214,7.970577,4.932525,,0.006584708165,0,0.4495528452,0.4999816024,1.142199997,0.6643768414,0.8864338014,0,3.912759197,0.3361125818,2.025583948,0,1.3920303,0.3634343746,0,0,0.009970397517,1.843938504,2.296484851,1.700555516,5.757096444,0.8707309987,0.2301634649,0.1866802373,0.5000183976,0,3.142049275,1.100894464,1,0.5227928191,4.799194076,1.402000739,4.503857422,5.757096444
FID_083_16,KO,pnd30,M,21.4,0,0,16,25,N,N,inc,,0.08319879,0,8.752127,10.57955,34.13573,6.543632,0,4.02384,67.98411,4.734541,25.99437,0,0,20.2331,0,0,49.17657,24.12301,80.93702,35.94537,176.789,10.17992,8.864732,4.208648,10.50453,0,40.5536,19.04465,21.08407,8.943189,67.98411,49.17657,125.2931,176.789,,2.946945,2.319063,4.877385,3.110809,5.515519,5.223611,4.561118,2.407925,6.7997,1.999179,6.118593,2.192671,146.4002,102.923,25.99405,11.02661,168.1855,162.1539,102.1012,26.63994,32.68308,1.991307,2.405008,1.782886,4.146516,0.3236805,6.870906,1.499754,1.195055,0.3459379,3.745208,4.850826,15.14893,9.200656,,0.00394604979,0,0.4151061441,0.5017793054,1.619029438,0.3103590531,0,0.1908474028,3.224430103,0.2245553634,1.232891467,0,0,0.9596391968,0,0,2.332404038,1.14413441,3.83877591,1.704859166,8.384956036,0.4828251851,0.4204469061,0.1996126934,0.4982211689,0,1.923423703,0.9032719963,1,0.4241680567,3.224430103,2.332404038,5.942548094,8.384956036
FID_083_25,KO,pnd30,M,21.4,0,0,16,25,N,N,inc,,0,0,4.826489,5.919951,16.58896,0,18.77102,0.6630766,32.42561,1.128955,4.805277,0,2.29943,14.25674,0,0,9.427526,9.84417,25.87555,13.30048,10.49805,8.242033,5.358152,2.929229,2.764904,0,21.62652,13.60018,8.684855,4.058184,51.19663,11.72696,49.97646,10.49805,,1.183361,1.422888,3.298326,2.449056,5.498951,2.018975,7.058795,1.820999,6.860528,1.40146,3.355952,1.347602,54.98888,76.71552,15.33378,7.219495,67.39134,120.8302,64.33533,15.32239,25.42882,2.165034,2.110076,1.521353,1.970205,0.1917676,4.40767,1.34883,0.7599438,0.2460725,4.595892,7.531929,10.39855,5.966721,,0,0,0.5557362788,0.6816407413,1.910102126,0,2.161350995,0.07634860916,3.733581044,0.1299912319,0.5532938662,0,0.2647631998,1.641563388,0,0,1.085513345,1.133486972,2.979387681,1.531456772,1.208776658,0.9490121597,0.6169535358,0.3372801273,0.3183592587,0,2.490141747,1.56596512,1,0.4672713592,5.89493204,1.350277005,5.754438042,1.208776658
FID_084_13(E),HET,pnd30,M,17.5,0,0,13,21,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_084_21,HET,pnd30,M,17.5,0,0,13,21,N,N,inc,,7.5474,0,38.55936,0,17.25505,10.04984,0,1.860309,0,0,22.40659,0,0,0,0,0,0,0,15.95295,0,64.79861,0.5719508,0,0,0,1.994767,2.56852,0.5719508,0,0,0,0,15.95295,64.79861,,3.39756,1.575287,9.749154,3.243262,5.966751,5.681978,4.329278,2.11326,3.234207,0.6915185,7.649723,1.295145,5.700757,20.40599,7.928963,10.19792,5.701581,10.3852,33.33882,5.614037,28.28817,1.465468,0.6701407,0.6794544,3.201199,1.023888,6.027838,0.532752,0.2997879,0.09563483,2.511545,1.194863,1.644985,8.145228,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_085_16,WT,pnd30,F,15,0,0,16,25,N,N,inc,,3.170516,0,8.234709,9.095286,23.65757,0,15.39102,2.155264,41.52917,3.169489,25.283,1.386427,15.63531,0,0,0,16.8441,12.80172,42.59122,25.96707,91.7414,11.30912,7.453449,2.116866,7.877315,0,24.7454,18.76257,16.9726,5.286355,56.92019,32.47941,55.39294,91.7414,,2.190171,1.673344,3.75756,2.059466,5.745636,2.323096,6.927118,1.909212,5.467763,1.647239,4.742724,6.709871,11.91473,92.76151,18.8044,7.971116,20.98599,53.41986,40.66009,18.8115,24.91969,1.917139,2.235269,1.552638,2.483226,0.2272684,5.517824,1.310382,0.9706012,0.272931,4.532114,8.595707,3.25467,6.760356,,0.1868020221,0,0.4851766376,0.5358805369,1.393868353,0,0.9068156912,0.1269849051,2.446836077,0.1867415128,1.489636237,0.08168618833,0.9212088896,0,0,0,0.9924289738,0.7542580394,2.509410462,1.52994061,5.405264956,0.666316298,0.4391459765,0.1247225528,0.4641195221,0,1.457961656,1.105462333,1,0.3114640656,3.353651768,1.913637863,3.263668501,5.405264956
FID_085_25(E),WT,pnd30,F,15,180,-1.8,16,25,N/A,N/A,lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_086_12(E),HET,pnd30,M,20.1,0,0,12,39,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_086_29(E),HET,pnd30,M,20.1,0,0,12,29,N,N,lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_087_18(E),HET,pnd30,M,19.5,0,0,18,30,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_087_30,HET,pnd30,M,19.5,0,0,18,30,N,N,inc,,0.9915737,0,2.707265,5.665892,8.838625,0,14.88419,3.58607,23.07715,2.182885,18.17028,0.9497783,0,0,0,0,5.329892,8.699538,11.8171,5.166179,20.44701,4.212611,1.851496,2.254657,6.525175,0,31.34617,6.064107,12.19107,4.437543,37.96134,5.329892,20.51664,20.44701,,1.926018,1.170142,2.396283,2.420983,4.787164,1.713523,5.327615,1.628695,4.487728,1.508073,4.168208,5.10193,38.21817,61.39478,13.08709,6.022002,34.1042,34.02922,25.36843,12.88117,18.89214,1.218816,1.030314,1.62439,2.137174,0.1700621,4.94456,0.7132706,0.6983262,0.2123824,3.44984,2.291772,2.013175,4.803651,,0.08133606812,0,0.2220695148,0.4647575643,0.7250081412,0,1.220909239,0.2941554761,1.892955253,0.1790560632,1.49045818,0.07790770621,0,0,0,0,0.4371964069,0.7135992165,0.9693242677,0.423767479,1.67721209,0.3455489141,0.1518731334,0.1849433233,0.5352421896,0,2.57124026,0.4974220474,1,0.3639994685,3.113864493,0.4371964069,1.682923648,1.67721209
